Forage: 10, 11, 3, 5, 2, 1, 0, 2, 4, 5, 8, 9
Forage: 11, 17, 16, 16, 15, 15, 14, 12, 11, 6, 14, 7
Forage: 15, 15, 16, 14, 12, 14, 9, 15, 10, 11, 10, 11
Forage: 10, 18, 17, 14, 14, 13, 12, 13, 11, 9, 10, 13
Forage: 14, 15, 13, 15, 16, 12, 12, 11, 14, 10, 9, 8
Forage: 11, 14, 15, 16, 15, 11, 10, 11, 10, 9, 11, 11
Forage: 8, 16, 15, 17, 16, 13, 13, 13, 14, 10, 13, 10
Forage: 10, 16, 15, 12, 12, 12, 15, 8, 13, 10, 12, 9
Forage: 13, 11, 20, 10, 14, 14, 11, 16, 12, 10, 11, 9
Forage: 12, 16, 17, 15, 13, 14, 10, 12, 10, 6, 8, 9
Forage: 12, 16, 19, 13, 14, 10, 13, 9, 10, 8, 14, 9
Forage: 10, 17, 11, 15, 11, 9, 16, 13, 13, 7, 17, 6
Forage: 13, 17, 15, 14, 12, 13, 9, 9, 10, 13, 11, 7
Forage: 9, 14, 16, 12, 15, 9, 12, 10, 15, 8, 11, 10
Forage: 14, 16, 12, 17, 15, 11, 13, 9, 14, 9, 13, 9
Forage: 13, 19, 15, 17, 16, 13, 15, 10, 12, 12, 17, 5
Forage: 9, 15, 17, 14, 11, 12, 12, 14, 10, 14, 5, 12
Forage: 13, 12, 16, 12, 19, 12, 10, 10, 11, 9, 7, 10
Forage: 15, 15, 17, 16, 12, 15, 10, 13, 10, 12, 8, 10
Forage: 13, 18, 15, 16, 13, 16, 15, 6, 8, 8, 9, 4
Forage: 9, 17, 16, 15, 8, 15, 9, 14, 10, 11, 2, 10
Forage: 12, 17, 17, 14, 14, 14, 15, 9, 9, 6, 8, 13
Forage: 12, 15, 15, 15, 15, 14, 15, 10, 11, 16, 10, 10
Forage: 12, 19, 10, 15, 14, 16, 12, 12, 11, 7, 8, 8
Forage: 15, 17, 10, 17, 14, 16, 11, 14, 10, 7, 3, 3
Forage: 7, 14, 17, 12, 13, 10, 12, 12, 11, 11, 9, 11
Forage: 15, 12, 15, 15, 13, 16, 14, 15, 11, 11, 11, 9
Forage: 12, 13, 18, 13, 16, 15, 12, 10, 9, 11, 9, 9
Forage: 12, 17, 16, 19, 15, 16, 17, 13, 17, 12, 9, 10
Forage: 12, 15, 17, 13, 13, 12, 12, 11, 12, 14, 10, 9
Forage: 14, 13, 12, 8, 1, 1, 1, 2, 3, 4, 6, 2
Forage: 10, 18, 15, 13, 12, 12, 9, 11, 14, 7, 9, 9
Forage: 10, 16, 18, 8, 14, 14, 9, 8, 14, 10, 6, 12
Forage: 10, 19, 17, 14, 16, 11, 11, 11, 11, 10, 5, 5
Forage: 10, 19, 16, 14, 13, 15, 11, 9, 12, 9, 11, 9
Forage: 13, 15, 12, 13, 14, 14, 11, 10, 12, 13, 8, 12
Forage: 13, 16, 11, 15, 12, 17, 11, 12, 6, 9, 8, 6
Forage: 12, 12, 15, 15, 12, 13, 11, 9, 11, 13, 8, 6
Forage: 10, 14, 15, 12, 17, 13, 13, 9, 11, 7, 7, 8
Forage: 12, 17, 15, 13, 15, 14, 14, 10, 11, 8, 12, 9
Forage: 10, 15, 16, 12, 13, 13, 14, 15, 10, 6, 9, 8
Forage: 9, 17, 16, 14, 16, 15, 12, 9, 14, 11, 6, 7
Forage: 14, 21, 14, 13, 10, 15, 11, 12, 10, 12, 10, 10
Forage: 11, 15, 18, 12, 10, 14, 7, 9, 10, 7, 12, 5
