algorithm,distribution,seed,region_id,min_x,max_x,min_y,max_y,visits,resource_hits,resource_weight,score,is_leaf
AHCFA,Powerlaw,40,62,3.68625,4.915,-4.915,-3.68625,5,0,0,2.34864,1
AHCFA,Powerlaw,40,63,2.4575,3.68625,-3.68625,-2.4575,2,2,7,11.2205,1
AHCFA,Powerlaw,40,64,3.68625,4.915,-3.68625,-2.4575,5,1,2,3.92253,1
AHCFA,Powerlaw,40,65,-4.915,-3.68625,-2.4575,-1.22875,3,0,0,1.69868,1
AHCFA,Powerlaw,40,66,-3.68625,-2.4575,-2.4575,-1.22875,4,0,0,2.0395,1
AHCFA,Powerlaw,40,68,-3.68625,-2.4575,-1.22875,0,3,0,0,2.24377,1
AHCFA,Powerlaw,40,69,0,1.22875,2.4575,3.68625,4,1,2,3.58507,1
AHCFA,Powerlaw,40,70,1.22875,2.4575,2.4575,3.68625,1,0,0,1.6075,1
AHCFA,Powerlaw,40,71,0,1.22875,3.68625,4.915,3,0,0,2.08725,1
AHCFA,Powerlaw,40,72,1.22875,2.4575,3.68625,4.915,4,0,0,1.28907,1
AHCFA,Powerlaw,40,73,2.4575,3.68625,2.4575,3.68625,2,1,2,4.37313,1
AHCFA,Powerlaw,40,74,3.68625,4.915,2.4575,3.68625,5,2,10,10.1684,1
AHCFA,Powerlaw,40,75,2.4575,3.68625,3.68625,4.915,0,0,0,1.37338,1
AHCFA,Powerlaw,40,76,3.68625,4.915,3.68625,4.915,2,0,0,1.09561,1
AHCFA,Powerlaw,40,77,-1.22875,-0.614375,-2.4575,-1.84313,0,0,0,4.1422,1
AHCFA,Powerlaw,40,78,-0.614375,0,-2.4575,-1.84313,1,0,0,3.66304,1
AHCFA,Powerlaw,40,79,-1.22875,-0.614375,-1.84313,-1.22875,1,0,0,2.81493,1
AHCFA,Powerlaw,40,80,-0.614375,0,-1.84313,-1.22875,0,0,0,2.80596,1
AHCFA,Powerlaw,40,81,-2.4575,-1.22875,2.4575,3.68625,4,1,2,3.62194,1
AHCFA,Powerlaw,40,82,-1.22875,0,2.4575,3.68625,1,0,0,1.88162,1
AHCFA,Powerlaw,40,83,-2.4575,-1.22875,3.68625,4.915,0,0,0,1.67704,1
AHCFA,Powerlaw,40,84,-1.22875,0,3.68625,4.915,2,0,0,1.82234,1
AHCFA,Powerlaw,40,85,2.4575,3.68625,0,1.22875,2,0,0,2.64463,1
AHCFA,Powerlaw,40,86,3.68625,4.915,0,1.22875,2,2,5,9.00322,1
AHCFA,Powerlaw,40,87,2.4575,3.68625,1.22875,2.4575,0,0,0,2.61932,1
AHCFA,Powerlaw,40,88,3.68625,4.915,1.22875,2.4575,5,2,5,7.01037,1
AHCFA,Powerlaw,40,89,-2.4575,-1.22875,-4.915,-3.68625,2,1,2,6.28014,1
AHCFA,Powerlaw,40,90,-1.22875,0,-4.915,-3.68625,2,0,0,3.36347,1
AHCFA,Powerlaw,40,91,-2.4575,-1.22875,-3.68625,-2.4575,1,0,0,3.8816,1
AHCFA,Powerlaw,40,93,2.4575,3.68625,-2.4575,-1.22875,5,1,2,4.02886,1
AHCFA,Powerlaw,40,94,3.68625,4.915,-2.4575,-1.22875,2,0,0,2.05212,1
AHCFA,Powerlaw,40,95,2.4575,3.68625,-1.22875,0,0,0,0,2.27072,1
AHCFA,Powerlaw,40,96,3.68625,4.915,-1.22875,0,0,0,0,2.2171,1
AHCFA,Powerlaw,40,97,-2.4575,-1.84313,1.22875,1.84313,0,0,0,3.09494,1
AHCFA,Powerlaw,40,98,-1.84313,-1.22875,1.22875,1.84313,1,0,0,2.8742,1
AHCFA,Powerlaw,40,99,-2.4575,-1.84313,1.84313,2.4575,0,0,0,2.66911,1
AHCFA,Powerlaw,40,100,-1.84313,-1.22875,1.84313,2.4575,0,0,0,2.56595,1
AHCFA,Powerlaw,40,101,-4.915,-3.68625,-4.915,-3.68625,0,0,0,1.71904,1
AHCFA,Powerlaw,40,102,-3.68625,-2.4575,-4.915,-3.68625,1,1,2,5.93319,1
AHCFA,Powerlaw,40,103,-4.915,-3.68625,-3.68625,-2.4575,1,0,0,1.66451,1
AHCFA,Powerlaw,40,104,-3.68625,-2.4575,-3.68625,-2.4575,1,0,0,2.69613,1
AHCFA,Powerlaw,40,105,-1.22875,-0.614375,-3.68625,-3.07188,0,0,0,5.49841,1
AHCFA,Powerlaw,40,106,-0.614375,0,-3.68625,-3.07188,0,0,0,4.75552,1
AHCFA,Powerlaw,40,107,-1.22875,-0.614375,-3.07188,-2.4575,1,1,2,8.26778,1
AHCFA,Powerlaw,40,108,-0.614375,0,-3.07188,-2.4575,1,0,0,4.71729,1
AHCFA,Powerlaw,40,109,2.4575,3.07188,-4.915,-4.30063,2,2,8,14.5413,1
AHCFA,Powerlaw,40,110,3.07188,3.68625,-4.915,-4.30063,0,0,0,4.81033,1
AHCFA,Powerlaw,40,111,2.4575,3.07188,-4.30063,-3.68625,0,0,0,4.45525,1
AHCFA,Powerlaw,40,112,3.07188,3.68625,-4.30063,-3.68625,0,0,0,4.11873,1
AHCFA,Powerlaw,40,113,1.22875,1.84313,-1.22875,-0.614375,1,0,0,1.8737,1
AHCFA,Powerlaw,40,114,1.84313,2.4575,-1.22875,-0.614375,0,0,0,2.06195,1
AHCFA,Powerlaw,40,115,1.22875,1.84313,-0.614375,0,0,0,0,1.91055,1
AHCFA,Powerlaw,40,116,1.84313,2.4575,-0.614375,0,0,0,0,2.02939,1
AHCFA,Powerlaw,40,117,-4.915,-4.30063,-1.22875,-0.614375,1,0,0,2.34984,1
AHCFA,Powerlaw,40,118,-4.30063,-3.68625,-1.22875,-0.614375,0,0,0,2.59327,1
AHCFA,Powerlaw,40,119,-4.915,-4.30063,-0.614375,0,0,0,0,3.3007,1
AHCFA,Powerlaw,40,120,-4.30063,-3.68625,-0.614375,0,0,0,0,3.37507,1
AHCFA,Powerlaw,41,22,-1.22875,0,-2.4575,-1.22875,3,1,2,5.0156,1
AHCFA,Powerlaw,41,25,-4.915,-3.68625,-2.4575,-1.22875,1,0,0,2.12058,1
AHCFA,Powerlaw,41,26,-3.68625,-2.4575,-2.4575,-1.22875,2,2,4,8.2294,1
AHCFA,Powerlaw,41,27,-4.915,-3.68625,-1.22875,0,4,0,0,2.80256,1
AHCFA,Powerlaw,41,28,-3.68625,-2.4575,-1.22875,0,4,0,0,5.05601,1
AHCFA,Powerlaw,41,29,-2.4575,-1.22875,0,1.22875,4,2,4,8.54272,1
AHCFA,Powerlaw,41,32,-1.22875,0,1.22875,2.4575,1,0,0,3.14449,1
AHCFA,Powerlaw,41,34,1.22875,2.4575,0,1.22875,2,0,0,2.41055,1
AHCFA,Powerlaw,41,36,1.22875,2.4575,1.22875,2.4575,4,0,0,2.3774,1
AHCFA,Powerlaw,41,38,1.22875,2.4575,-2.4575,-1.22875,2,0,0,2.07412,1
AHCFA,Powerlaw,41,40,1.22875,2.4575,-1.22875,0,3,0,0,2.38053,1
AHCFA,Powerlaw,41,41,-4.915,-3.68625,0,1.22875,1,0,0,3.49461,1
AHCFA,Powerlaw,41,43,-4.915,-3.68625,1.22875,2.4575,1,0,0,3.3761,1
AHCFA,Powerlaw,41,44,-3.68625,-2.4575,1.22875,2.4575,4,4,11,14.9458,1
AHCFA,Powerlaw,41,45,2.4575,3.68625,0,1.22875,5,4,17,17.5656,1
AHCFA,Powerlaw,41,46,3.68625,4.915,0,1.22875,1,1,2,6.98884,1
AHCFA,Powerlaw,41,47,2.4575,3.68625,1.22875,2.4575,3,2,4,7.19692,1
AHCFA,Powerlaw,41,48,3.68625,4.915,1.22875,2.4575,1,0,0,2.96732,1
AHCFA,Powerlaw,41,49,-1.22875,-0.614375,0,0.614375,0,0,0,3.6621,1
AHCFA,Powerlaw,41,50,-0.614375,0,0,0.614375,38,0,0,2.72423,1
AHCFA,Powerlaw,41,51,-1.22875,-0.614375,0.614375,1.22875,0,0,0,3.47679,1
AHCFA,Powerlaw,41,52,-0.614375,0,0.614375,1.22875,2,0,0,2.74137,1
AHCFA,Powerlaw,41,53,0,0.614375,-1.22875,-0.614375,2,0,0,2.39341,1
AHCFA,Powerlaw,41,54,0.614375,1.22875,-1.22875,-0.614375,1,0,0,2.22064,1
AHCFA,Powerlaw,41,55,0,0.614375,-0.614375,0,36,0,0,2.3452,1
AHCFA,Powerlaw,41,56,0.614375,1.22875,-0.614375,0,2,0,0,2.23723,1
AHCFA,Powerlaw,41,57,0,0.614375,0,0.614375,23,0,0,2.33183,1
AHCFA,Powerlaw,41,58,0.614375,1.22875,0,0.614375,4,0,0,2.21849,1
AHCFA,Powerlaw,41,59,0,0.614375,0.614375,1.22875,0,0,0,2.56323,1
AHCFA,Powerlaw,41,60,0.614375,1.22875,0.614375,1.22875,0,0,0,2.42056,1
AHCFA,Powerlaw,41,61,-1.22875,-0.614375,-1.22875,-0.614375,4,3,10,13.0837,1
AHCFA,Powerlaw,41,62,-0.614375,0,-1.22875,-0.614375,3,0,0,2.96196,1
AHCFA,Powerlaw,41,63,-1.22875,-0.614375,-0.614375,0,4,0,0,3.77078,1
AHCFA,Powerlaw,41,64,-0.614375,0,-0.614375,0,32,0,0,2.83966,1
AHCFA,Powerlaw,41,65,2.4575,3.68625,-2.4575,-1.22875,5,1,2,4.84983,1
AHCFA,Powerlaw,41,66,3.68625,4.915,-2.4575,-1.22875,4,3,9,11.8898,1
AHCFA,Powerlaw,41,68,3.68625,4.915,-1.22875,0,3,2,9,13.4534,1
AHCFA,Powerlaw,41,69,-2.4575,-1.22875,2.4575,3.68625,3,2,8,10.5601,1
AHCFA,Powerlaw,41,70,-1.22875,0,2.4575,3.68625,2,2,7,10.814,1
AHCFA,Powerlaw,41,71,-2.4575,-1.22875,3.68625,4.915,1,0,0,1.64285,1
AHCFA,Powerlaw,41,72,-1.22875,0,3.68625,4.915,1,1,3,5.86966,1
AHCFA,Powerlaw,41,73,-2.4575,-1.22875,-4.915,-3.68625,5,0,0,1.68326,1
AHCFA,Powerlaw,41,74,-1.22875,0,-4.915,-3.68625,0,0,0,1.51797,1
AHCFA,Powerlaw,41,75,-2.4575,-1.22875,-3.68625,-2.4575,4,1,2,4.74271,1
AHCFA,Powerlaw,41,78,1.22875,2.4575,-4.915,-3.68625,3,1,3,4.09306,1
AHCFA,Powerlaw,41,79,0,1.22875,-3.68625,-2.4575,4,1,2,3.31675,1
AHCFA,Powerlaw,41,80,1.22875,2.4575,-3.68625,-2.4575,1,0,0,1.5909,1
AHCFA,Powerlaw,41,81,-4.915,-3.68625,-4.915,-3.68625,1,0,0,1.20255,1
AHCFA,Powerlaw,41,82,-3.68625,-2.4575,-4.915,-3.68625,3,0,0,1.67832,1
AHCFA,Powerlaw,41,84,-3.68625,-2.4575,-3.68625,-2.4575,1,1,2,5.73176,1
AHCFA,Powerlaw,41,85,2.4575,3.68625,-4.915,-3.68625,2,1,3,4.63604,1
AHCFA,Powerlaw,41,86,3.68625,4.915,-4.915,-3.68625,3,0,0,1.14769,1
AHCFA,Powerlaw,41,87,2.4575,3.68625,-3.68625,-2.4575,0,0,0,2.12143,1
AHCFA,Powerlaw,41,88,3.68625,4.915,-3.68625,-2.4575,1,0,0,2.39925,1
AHCFA,Powerlaw,41,89,-4.915,-3.68625,2.4575,3.68625,1,1,4,8.63749,1
AHCFA,Powerlaw,41,90,-3.68625,-2.4575,2.4575,3.68625,2,1,5,8.55942,1
AHCFA,Powerlaw,41,91,-4.915,-3.68625,3.68625,4.915,0,0,0,2.19889,1
AHCFA,Powerlaw,41,92,-3.68625,-2.4575,3.68625,4.915,1,1,4,7.44531,1
AHCFA,Powerlaw,41,93,2.4575,3.68625,2.4575,3.68625,3,2,11,15.3081,1
AHCFA,Powerlaw,41,94,3.68625,4.915,2.4575,3.68625,0,0,0,3.23082,1
AHCFA,Powerlaw,41,95,2.4575,3.68625,3.68625,4.915,1,1,5,9.92164,1
AHCFA,Powerlaw,41,96,3.68625,4.915,3.68625,4.915,1,0,0,1.97131,1
AHCFA,Powerlaw,41,97,-2.4575,-1.84313,1.22875,1.84313,0,0,0,4.59834,1
AHCFA,Powerlaw,41,98,-1.84313,-1.22875,1.22875,1.84313,1,0,0,3.78447,1
AHCFA,Powerlaw,41,99,-2.4575,-1.84313,1.84313,2.4575,0,0,0,3.81744,1
AHCFA,Powerlaw,41,100,-1.84313,-1.22875,1.84313,2.4575,1,0,0,3.4761,1
AHCFA,Powerlaw,41,101,0,1.22875,2.4575,3.68625,0,0,0,2.29318,1
AHCFA,Powerlaw,41,102,1.22875,2.4575,2.4575,3.68625,1,0,0,2.74622,1
AHCFA,Powerlaw,41,103,0,1.22875,3.68625,4.915,0,0,0,1.79023,1
AHCFA,Powerlaw,41,104,1.22875,2.4575,3.68625,4.915,2,0,0,2.24685,1
AHCFA,Powerlaw,41,105,0,0.614375,-2.4575,-1.84313,0,0,0,2.22025,1
AHCFA,Powerlaw,41,106,0.614375,1.22875,-2.4575,-1.84313,1,0,0,1.91931,1
AHCFA,Powerlaw,41,107,0,0.614375,-1.84313,-1.22875,0,0,0,2.43666,1
AHCFA,Powerlaw,41,108,0.614375,1.22875,-1.84313,-1.22875,1,0,0,2.09881,1
AHCFA,Powerlaw,41,109,0,0.614375,1.22875,1.84313,1,1,3,6.71028,1
AHCFA,Powerlaw,41,110,0.614375,1.22875,1.22875,1.84313,0,0,0,2.42854,1
AHCFA,Powerlaw,41,111,0,0.614375,1.84313,2.4575,0,0,0,2.63418,1
AHCFA,Powerlaw,41,112,0.614375,1.22875,1.84313,2.4575,0,0,0,2.43542,1
AHCFA,Powerlaw,41,113,0,0.614375,-4.915,-4.30063,0,0,0,1.30616,1
AHCFA,Powerlaw,41,114,0.614375,1.22875,-4.915,-4.30063,0,0,0,1.25947,1
AHCFA,Powerlaw,41,115,0,0.614375,-4.30063,-3.68625,1,1,3,5.61289,1
AHCFA,Powerlaw,41,116,0.614375,1.22875,-4.30063,-3.68625,0,0,0,1.42967,1
AHCFA,Powerlaw,41,117,-3.68625,-3.07188,0,0.614375,2,2,5,11.6457,1
AHCFA,Powerlaw,41,118,-3.07188,-2.4575,0,0.614375,0,0,0,6.60262,1
AHCFA,Powerlaw,41,119,-3.68625,-3.07188,0.614375,1.22875,0,0,0,5.85216,1
AHCFA,Powerlaw,41,120,-3.07188,-2.4575,0.614375,1.22875,0,0,0,6.1098,1
AHCFA,Powerlaw,41,121,2.4575,3.07188,-1.22875,-0.614375,0,0,0,3.65407,1
AHCFA,Powerlaw,41,122,3.07188,3.68625,-1.22875,-0.614375,0,0,0,4.79054,1
AHCFA,Powerlaw,41,123,2.4575,3.07188,-0.614375,0,1,0,0,3.53871,1
AHCFA,Powerlaw,41,124,3.07188,3.68625,-0.614375,0,0,0,0,4.65594,1
AHCFA,Powerlaw,41,125,-2.4575,-1.84313,-1.22875,-0.614375,1,0,0,6.07561,1
AHCFA,Powerlaw,41,126,-1.84313,-1.22875,-1.22875,-0.614375,1,1,2,8.64197,1
AHCFA,Powerlaw,41,127,-2.4575,-1.84313,-0.614375,0,0,0,0,5.83923,1
AHCFA,Powerlaw,41,128,-1.84313,-1.22875,-0.614375,0,0,0,0,5.09809,1
AHCFA,Powerlaw,41,129,-1.22875,-0.614375,-3.68625,-3.07188,0,0,0,2.1933,1
AHCFA,Powerlaw,41,130,-0.614375,0,-3.68625,-3.07188,0,0,0,1.90189,1
AHCFA,Powerlaw,41,131,-1.22875,-0.614375,-3.07188,-2.4575,1,0,0,2.56426,1
AHCFA,Powerlaw,41,132,-0.614375,0,-3.07188,-2.4575,0,0,0,2.24484,1
AHCFA,Powerlaw,41,133,-4.915,-4.30063,-3.68625,-3.07188,0,0,0,1.54256,1
AHCFA,Powerlaw,41,134,-4.30063,-3.68625,-3.68625,-3.07188,0,0,0,1.90968,1
AHCFA,Powerlaw,41,135,-4.915,-4.30063,-3.07188,-2.4575,1,0,0,1.60176,1
AHCFA,Powerlaw,41,136,-4.30063,-3.68625,-3.07188,-2.4575,0,0,0,2.15749,1
AHCFA,Powerlaw,41,137,-2.4575,-1.84313,-2.4575,-1.84313,0,0,0,4.6429,1
AHCFA,Powerlaw,41,138,-1.84313,-1.22875,-2.4575,-1.84313,1,0,0,4.17008,1
AHCFA,Powerlaw,41,139,-2.4575,-1.84313,-1.84313,-1.22875,0,0,0,6.00472,1
AHCFA,Powerlaw,41,140,-1.84313,-1.22875,-1.84313,-1.22875,1,0,0,5.58241,1
AHCFA,Powerlaw,42,9,0,2.4575,-4.915,-2.4575,3,2,6,7.78057,1
AHCFA,Powerlaw,42,10,2.4575,4.915,-4.915,-2.4575,3,2,6,7.92596,1
AHCFA,Powerlaw,42,12,2.4575,4.915,-2.4575,0,5,1,2,3.48727,1
AHCFA,Powerlaw,42,13,-4.915,-2.4575,0,2.4575,5,0,0,1.32394,1
AHCFA,Powerlaw,42,20,2.4575,4.915,2.4575,4.915,5,2,4,6.72646,1
AHCFA,Powerlaw,42,22,1.22875,2.4575,0,1.22875,1,0,0,3.56116,1
AHCFA,Powerlaw,42,23,0,1.22875,1.22875,2.4575,0,0,0,3.99452,1
AHCFA,Powerlaw,42,25,-2.4575,-1.22875,0,1.22875,5,3,9,9.47644,1
AHCFA,Powerlaw,42,27,-2.4575,-1.22875,1.22875,2.4575,1,0,0,2.33378,1
AHCFA,Powerlaw,42,28,-1.22875,0,1.22875,2.4575,3,1,4,7.35522,1
AHCFA,Powerlaw,42,29,-2.4575,-1.22875,-2.4575,-1.22875,2,0,0,3.26195,1
AHCFA,Powerlaw,42,30,-1.22875,0,-2.4575,-1.22875,0,0,0,3.45644,1
AHCFA,Powerlaw,42,31,-2.4575,-1.22875,-1.22875,0,4,0,0,2.4104,1
AHCFA,Powerlaw,42,33,0,1.22875,-2.4575,-1.22875,3,1,2,4.99185,1
AHCFA,Powerlaw,42,34,1.22875,2.4575,-2.4575,-1.22875,0,0,0,2.38956,1
AHCFA,Powerlaw,42,36,1.22875,2.4575,-1.22875,0,2,0,0,2.71338,1
AHCFA,Powerlaw,42,37,-1.22875,-0.614375,-1.22875,-0.614375,0,0,0,3.3644,1
AHCFA,Powerlaw,42,38,-0.614375,0,-1.22875,-0.614375,3,0,0,3.96426,1
AHCFA,Powerlaw,42,39,-1.22875,-0.614375,-0.614375,0,1,0,0,3.01387,1
AHCFA,Powerlaw,42,40,-0.614375,0,-0.614375,0,15,0,0,3.59998,1
AHCFA,Powerlaw,42,41,-4.915,-3.68625,2.4575,3.68625,0,0,0,1.22726,1
AHCFA,Powerlaw,42,42,-3.68625,-2.4575,2.4575,3.68625,0,0,0,1.65508,1
AHCFA,Powerlaw,42,43,-4.915,-3.68625,3.68625,4.915,2,0,0,1.02925,1
AHCFA,Powerlaw,42,44,-3.68625,-2.4575,3.68625,4.915,3,1,2,3.84362,1
AHCFA,Powerlaw,42,45,-4.915,-3.68625,-4.915,-3.68625,1,0,0,3.3381,1
AHCFA,Powerlaw,42,47,-4.915,-3.68625,-3.68625,-2.4575,1,0,0,3.20184,1
AHCFA,Powerlaw,42,48,-3.68625,-2.4575,-3.68625,-2.4575,1,0,0,6.10325,1
AHCFA,Powerlaw,42,49,-1.22875,-0.614375,0,0.614375,1,0,0,2.81822,1
AHCFA,Powerlaw,42,50,-0.614375,0,0,0.614375,15,0,0,3.17557,1
AHCFA,Powerlaw,42,51,-1.22875,-0.614375,0.614375,1.22875,0,0,0,2.98544,1
AHCFA,Powerlaw,42,52,-0.614375,0,0.614375,1.22875,0,0,0,3.2884,1
AHCFA,Powerlaw,42,53,-4.915,-3.68625,-2.4575,-1.22875,2,1,2,5.53138,1
AHCFA,Powerlaw,42,54,-3.68625,-2.4575,-2.4575,-1.22875,1,0,0,3.33085,1
AHCFA,Powerlaw,42,55,-4.915,-3.68625,-1.22875,0,0,0,0,2.31998,1
AHCFA,Powerlaw,42,56,-3.68625,-2.4575,-1.22875,0,1,0,0,2.26366,1
AHCFA,Powerlaw,42,57,0,0.614375,-1.22875,-0.614375,0,0,0,4.46629,1
AHCFA,Powerlaw,42,58,0.614375,1.22875,-1.22875,-0.614375,0,0,0,3.76878,1
AHCFA,Powerlaw,42,59,0,0.614375,-0.614375,0,17,0,0,4.14806,1
AHCFA,Powerlaw,42,60,0.614375,1.22875,-0.614375,0,0,0,0,3.96438,1
AHCFA,Powerlaw,42,62,-1.22875,0,-4.915,-3.68625,0,0,0,3.52654,1
AHCFA,Powerlaw,42,63,-2.4575,-1.22875,-3.68625,-2.4575,1,1,6,14.6112,1
AHCFA,Powerlaw,42,64,-1.22875,0,-3.68625,-2.4575,1,0,0,3.35585,1
AHCFA,Powerlaw,42,65,0,0.614375,0,0.614375,29,0,0,3.56319,1
AHCFA,Powerlaw,42,66,0.614375,1.22875,0,0.614375,0,0,0,3.7968,1
AHCFA,Powerlaw,42,67,0,0.614375,0.614375,1.22875,0,0,0,3.60263,1
AHCFA,Powerlaw,42,68,0.614375,1.22875,0.614375,1.22875,2,0,0,3.80767,1
AHCFA,Powerlaw,42,69,2.4575,3.68625,0,1.22875,2,0,0,3.48215,1
AHCFA,Powerlaw,42,70,3.68625,4.915,0,1.22875,0,0,0,3.52833,1
AHCFA,Powerlaw,42,71,2.4575,3.68625,1.22875,2.4575,1,1,4,10.7473,1
AHCFA,Powerlaw,42,72,3.68625,4.915,1.22875,2.4575,2,1,5,10.8137,1
AHCFA,Powerlaw,42,73,0,1.22875,2.4575,3.68625,1,0,0,3.17574,1
AHCFA,Powerlaw,42,74,1.22875,2.4575,2.4575,3.68625,1,0,0,4.99043,1
AHCFA,Powerlaw,42,75,0,1.22875,3.68625,4.915,0,0,0,2.13935,1
AHCFA,Powerlaw,42,76,1.22875,2.4575,3.68625,4.915,1,0,0,2.42235,1
AHCFA,Powerlaw,42,77,1.22875,1.84313,1.22875,1.84313,0,0,0,4.95987,1
AHCFA,Powerlaw,42,78,1.84313,2.4575,1.22875,1.84313,1,0,0,4.76218,1
AHCFA,Powerlaw,42,79,1.22875,1.84313,1.84313,2.4575,0,0,0,5.33839,1
AHCFA,Powerlaw,42,80,1.84313,2.4575,1.84313,2.4575,0,0,0,5.4037,1
AHCFA,Powerlaw,42,81,-2.4575,-1.22875,2.4575,3.68625,0,0,0,2.15568,1
AHCFA,Powerlaw,42,82,-1.22875,0,2.4575,3.68625,0,0,0,2.60469,1
AHCFA,Powerlaw,42,83,-2.4575,-1.22875,3.68625,4.915,1,0,0,2.15747,1
AHCFA,Powerlaw,42,84,-1.22875,0,3.68625,4.915,0,0,0,1.90265,1
AHCFA,Powerlaw,42,85,-2.4575,-1.84313,-4.915,-4.30063,1,0,0,9.1399,1
AHCFA,Powerlaw,42,86,-1.84313,-1.22875,-4.915,-4.30063,0,0,0,6.25643,1
AHCFA,Powerlaw,42,87,-2.4575,-1.84313,-4.30063,-3.68625,7,0,0,10.7794,1
AHCFA,Powerlaw,42,88,-1.84313,-1.22875,-4.30063,-3.68625,0,0,0,7.07588,1
AHCFA,Powerlaw,42,89,-3.68625,-3.07188,-4.915,-4.30063,0,0,0,6.48706,1
AHCFA,Powerlaw,42,90,-3.07188,-2.4575,-4.915,-4.30063,0,0,0,9.51175,1
AHCFA,Powerlaw,42,91,-3.68625,-3.07188,-4.30063,-3.68625,0,0,0,7.23126,1
AHCFA,Powerlaw,42,92,-3.07188,-2.4575,-4.30063,-3.68625,1,1,6,19.5187,1
AHCFA,Powerlaw,43,16,-2.4575,0,2.4575,4.915,4,3,6,7.5046,1
AHCFA,Powerlaw,43,21,0,1.22875,-2.4575,-1.22875,2,1,2,4.6823,1
AHCFA,Powerlaw,43,22,1.22875,2.4575,-2.4575,-1.22875,3,2,9,11.2937,1
AHCFA,Powerlaw,43,24,1.22875,2.4575,-1.22875,0,5,1,2,3.77479,1
AHCFA,Powerlaw,43,25,-2.4575,-1.22875,-2.4575,-1.22875,3,1,2,6.09484,1
AHCFA,Powerlaw,43,26,-1.22875,0,-2.4575,-1.22875,4,2,4,6.7066,1
AHCFA,Powerlaw,43,30,1.22875,2.4575,0,1.22875,2,1,2,4.38253,1
AHCFA,Powerlaw,43,31,0,1.22875,1.22875,2.4575,2,0,0,2.64077,1
AHCFA,Powerlaw,43,32,1.22875,2.4575,1.22875,2.4575,4,1,2,4.66566,1
AHCFA,Powerlaw,43,33,2.4575,3.68625,0,1.22875,0,0,0,2.13558,1
AHCFA,Powerlaw,43,34,3.68625,4.915,0,1.22875,2,1,2,3.94734,1
AHCFA,Powerlaw,43,35,2.4575,3.68625,1.22875,2.4575,2,0,0,2.61948,1
AHCFA,Powerlaw,43,36,3.68625,4.915,1.22875,2.4575,2,0,0,2.34086,1
AHCFA,Powerlaw,43,39,-2.4575,-1.22875,1.22875,2.4575,3,1,3,5.74602,1
AHCFA,Powerlaw,43,40,-1.22875,0,1.22875,2.4575,2,0,0,2.33014,1
AHCFA,Powerlaw,43,41,-1.22875,-0.614375,-1.22875,-0.614375,2,0,0,3.29266,1
AHCFA,Powerlaw,43,42,-0.614375,0,-1.22875,-0.614375,1,0,0,2.70407,1
AHCFA,Powerlaw,43,43,-1.22875,-0.614375,-0.614375,0,0,0,0,3.24268,1
AHCFA,Powerlaw,43,44,-0.614375,0,-0.614375,0,30,0,0,2.44151,1
AHCFA,Powerlaw,43,45,0,0.614375,0,0.614375,28,0,0,2.10221,1
AHCFA,Powerlaw,43,46,0.614375,1.22875,0,0.614375,2,0,0,2.0925,1
AHCFA,Powerlaw,43,47,0,0.614375,0.614375,1.22875,0,0,0,2.39243,1
AHCFA,Powerlaw,43,48,0.614375,1.22875,0.614375,1.22875,1,0,0,2.26383,1
AHCFA,Powerlaw,43,49,0,0.614375,-1.22875,-0.614375,4,0,0,2.27572,1
AHCFA,Powerlaw,43,50,0.614375,1.22875,-1.22875,-0.614375,0,0,0,2.32796,1
AHCFA,Powerlaw,43,51,0,0.614375,-0.614375,0,22,0,0,2.14545,1
AHCFA,Powerlaw,43,52,0.614375,1.22875,-0.614375,0,0,0,0,2.26118,1
AHCFA,Powerlaw,43,53,-1.22875,-0.614375,0,0.614375,1,0,0,2.80127,1
AHCFA,Powerlaw,43,54,-0.614375,0,0,0.614375,21,0,0,2.31016,1
AHCFA,Powerlaw,43,55,-1.22875,-0.614375,0.614375,1.22875,1,0,0,2.60166,1
AHCFA,Powerlaw,43,56,-0.614375,0,0.614375,1.22875,1,0,0,2.35794,1
AHCFA,Powerlaw,43,57,0,1.22875,2.4575,3.68625,1,1,2,6.54409,1
AHCFA,Powerlaw,43,58,1.22875,2.4575,2.4575,3.68625,4,2,6,8.60042,1
AHCFA,Powerlaw,43,59,0,1.22875,3.68625,4.915,1,1,6,12.0396,1
AHCFA,Powerlaw,43,60,1.22875,2.4575,3.68625,4.915,1,0,0,2.61095,1
AHCFA,Powerlaw,43,61,2.4575,3.68625,-4.915,-3.68625,0,0,0,2.05991,1
AHCFA,Powerlaw,43,62,3.68625,4.915,-4.915,-3.68625,0,0,0,2.37806,1
AHCFA,Powerlaw,43,63,2.4575,3.68625,-3.68625,-2.4575,0,0,0,2.68898,1
AHCFA,Powerlaw,43,64,3.68625,4.915,-3.68625,-2.4575,2,1,4,8.17193,1
AHCFA,Powerlaw,43,65,-2.4575,-1.84313,0,0.614375,0,0,0,3.74656,1
AHCFA,Powerlaw,43,66,-1.84313,-1.22875,0,0.614375,0,0,0,3.4113,1
AHCFA,Powerlaw,43,67,-2.4575,-1.84313,0.614375,1.22875,2,0,0,3.66174,1
AHCFA,Powerlaw,43,68,-1.84313,-1.22875,0.614375,1.22875,0,0,0,3.18657,1
AHCFA,Powerlaw,43,69,-4.915,-3.68625,2.4575,3.68625,2,0,0,2.765,1
AHCFA,Powerlaw,43,70,-3.68625,-2.4575,2.4575,3.68625,1,0,0,2.72998,1
