algorithm,distribution,seed,grid_size,row,col,x_min,x_max,y_min,y_max,visits
AHCFA,Clustered,36,12,10,11,4.09583,4.915,-4.09583,-3.27667,93
AHCFA,Clustered,36,12,11,0,-4.915,-4.09583,-4.915,-4.09583,128
AHCFA,Clustered,36,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,90
AHCFA,Clustered,36,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,84
AHCFA,Clustered,36,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,82
AHCFA,Clustered,36,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,49
AHCFA,Clustered,36,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,99
AHCFA,Clustered,36,12,11,6,0,0.819167,-4.915,-4.09583,196
AHCFA,Clustered,36,12,11,7,0.819167,1.63833,-4.915,-4.09583,184
AHCFA,Clustered,36,12,11,8,1.63833,2.4575,-4.915,-4.09583,182
AHCFA,Clustered,36,12,11,9,2.4575,3.27667,-4.915,-4.09583,156
AHCFA,Clustered,36,12,11,10,3.27667,4.09583,-4.915,-4.09583,168
AHCFA,Clustered,36,12,11,11,4.09583,4.915,-4.915,-4.09583,116
AHCFA,Clustered,37,12,0,0,-4.915,-4.09583,4.09583,4.915,125
AHCFA,Clustered,37,12,0,1,-4.09583,-3.27667,4.09583,4.915,175
AHCFA,Clustered,37,12,0,2,-3.27667,-2.4575,4.09583,4.915,197
AHCFA,Clustered,37,12,0,3,-2.4575,-1.63833,4.09583,4.915,225
AHCFA,Clustered,37,12,0,4,-1.63833,-0.819167,4.09583,4.915,227
AHCFA,Clustered,37,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,201
AHCFA,Clustered,37,12,0,6,0,0.819167,4.09583,4.915,122
AHCFA,Clustered,37,12,0,7,0.819167,1.63833,4.09583,4.915,71
AHCFA,Clustered,37,12,0,8,1.63833,2.4575,4.09583,4.915,87
AHCFA,Clustered,37,12,0,9,2.4575,3.27667,4.09583,4.915,63
AHCFA,Clustered,37,12,0,10,3.27667,4.09583,4.09583,4.915,65
AHCFA,Clustered,37,12,0,11,4.09583,4.915,4.09583,4.915,91
AHCFA,Clustered,37,12,1,0,-4.915,-4.09583,3.27667,4.09583,123
AHCFA,Clustered,37,12,1,1,-4.09583,-3.27667,3.27667,4.09583,88
AHCFA,Clustered,37,12,1,2,-3.27667,-2.4575,3.27667,4.09583,82
AHCFA,Clustered,37,12,1,3,-2.4575,-1.63833,3.27667,4.09583,73
AHCFA,Clustered,37,12,1,4,-1.63833,-0.819167,3.27667,4.09583,128
AHCFA,Clustered,37,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,179
AHCFA,Clustered,37,12,1,6,0,0.819167,3.27667,4.09583,49
AHCFA,Clustered,37,12,1,7,0.819167,1.63833,3.27667,4.09583,33
AHCFA,Clustered,37,12,1,8,1.63833,2.4575,3.27667,4.09583,1
AHCFA,Clustered,37,12,1,9,2.4575,3.27667,3.27667,4.09583,28
AHCFA,Clustered,37,12,1,10,3.27667,4.09583,3.27667,4.09583,0
AHCFA,Clustered,37,12,1,11,4.09583,4.915,3.27667,4.09583,80
AHCFA,Clustered,37,12,2,0,-4.915,-4.09583,2.4575,3.27667,150
AHCFA,Clustered,37,12,2,1,-4.09583,-3.27667,2.4575,3.27667,110
AHCFA,Clustered,37,12,2,2,-3.27667,-2.4575,2.4575,3.27667,63
AHCFA,Clustered,37,12,2,3,-2.4575,-1.63833,2.4575,3.27667,56
AHCFA,Clustered,37,12,2,4,-1.63833,-0.819167,2.4575,3.27667,67
AHCFA,Clustered,37,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,218
AHCFA,Clustered,37,12,2,6,0,0.819167,2.4575,3.27667,119
AHCFA,Clustered,37,12,2,7,0.819167,1.63833,2.4575,3.27667,14
AHCFA,Clustered,37,12,2,8,1.63833,2.4575,2.4575,3.27667,9
AHCFA,Clustered,37,12,2,9,2.4575,3.27667,2.4575,3.27667,4
AHCFA,Clustered,37,12,2,10,3.27667,4.09583,2.4575,3.27667,26
AHCFA,Clustered,37,12,2,11,4.09583,4.915,2.4575,3.27667,77
AHCFA,Clustered,37,12,3,0,-4.915,-4.09583,1.63833,2.4575,164
AHCFA,Clustered,37,12,3,1,-4.09583,-3.27667,1.63833,2.4575,94
AHCFA,Clustered,37,12,3,2,-3.27667,-2.4575,1.63833,2.4575,137
AHCFA,Clustered,37,12,3,3,-2.4575,-1.63833,1.63833,2.4575,68
AHCFA,Clustered,37,12,3,4,-1.63833,-0.819167,1.63833,2.4575,90
AHCFA,Clustered,37,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,209
AHCFA,Clustered,37,12,3,6,0,0.819167,1.63833,2.4575,127
AHCFA,Clustered,37,12,3,7,0.819167,1.63833,1.63833,2.4575,32
AHCFA,Clustered,37,12,3,8,1.63833,2.4575,1.63833,2.4575,35
AHCFA,Clustered,37,12,3,9,2.4575,3.27667,1.63833,2.4575,42
AHCFA,Clustered,37,12,3,10,3.27667,4.09583,1.63833,2.4575,16
AHCFA,Clustered,37,12,3,11,4.09583,4.915,1.63833,2.4575,49
AHCFA,Clustered,37,12,4,0,-4.915,-4.09583,0.819167,1.63833,196
AHCFA,Clustered,37,12,4,1,-4.09583,-3.27667,0.819167,1.63833,100
AHCFA,Clustered,37,12,4,2,-3.27667,-2.4575,0.819167,1.63833,73
AHCFA,Clustered,37,12,4,3,-2.4575,-1.63833,0.819167,1.63833,126
AHCFA,Clustered,37,12,4,4,-1.63833,-0.819167,0.819167,1.63833,130
AHCFA,Clustered,37,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,272
AHCFA,Clustered,37,12,4,6,0,0.819167,0.819167,1.63833,166
AHCFA,Clustered,37,12,4,7,0.819167,1.63833,0.819167,1.63833,130
AHCFA,Clustered,37,12,4,8,1.63833,2.4575,0.819167,1.63833,28
AHCFA,Clustered,37,12,4,9,2.4575,3.27667,0.819167,1.63833,14
AHCFA,Clustered,37,12,4,10,3.27667,4.09583,0.819167,1.63833,33
AHCFA,Clustered,37,12,4,11,4.09583,4.915,0.819167,1.63833,53
AHCFA,Clustered,37,12,5,0,-4.915,-4.09583,0,0.819167,175
AHCFA,Clustered,37,12,5,1,-4.09583,-3.27667,0,0.819167,101
AHCFA,Clustered,37,12,5,2,-3.27667,-2.4575,0,0.819167,120
AHCFA,Clustered,37,12,5,3,-2.4575,-1.63833,0,0.819167,74
AHCFA,Clustered,37,12,5,4,-1.63833,-0.819167,0,0.819167,149
AHCFA,Clustered,37,12,5,5,-0.819167,-1.11022e-16,0,0.819167,750
AHCFA,Clustered,37,12,5,6,0,0.819167,0,0.819167,707
AHCFA,Clustered,37,12,5,7,0.819167,1.63833,0,0.819167,227
AHCFA,Clustered,37,12,5,8,1.63833,2.4575,0,0.819167,24
AHCFA,Clustered,37,12,5,9,2.4575,3.27667,0,0.819167,26
AHCFA,Clustered,37,12,5,10,3.27667,4.09583,0,0.819167,21
AHCFA,Clustered,37,12,5,11,4.09583,4.915,0,0.819167,58
AHCFA,Clustered,37,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,173
AHCFA,Clustered,37,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,122
AHCFA,Clustered,37,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,97
AHCFA,Clustered,37,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,93
AHCFA,Clustered,37,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,164
AHCFA,Clustered,37,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,420
AHCFA,Clustered,37,12,6,6,0,0.819167,-0.819167,-1.11022e-16,506
AHCFA,Clustered,37,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,237
AHCFA,Clustered,37,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,112
AHCFA,Clustered,37,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,61
AHCFA,Clustered,37,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,81
AHCFA,Clustered,37,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,80
AHCFA,Clustered,37,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,202
AHCFA,Clustered,37,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,112
AHCFA,Clustered,37,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,87
AHCFA,Clustered,37,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,128
AHCFA,Clustered,37,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,102
AHCFA,Clustered,37,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,213
AHCFA,Clustered,37,12,7,6,0,0.819167,-1.63833,-0.819167,196
AHCFA,Clustered,37,12,7,7,0.819167,1.63833,-1.63833,-0.819167,108
AHCFA,Clustered,37,12,7,8,1.63833,2.4575,-1.63833,-0.819167,135
AHCFA,Clustered,37,12,7,9,2.4575,3.27667,-1.63833,-0.819167,109
AHCFA,Clustered,37,12,7,10,3.27667,4.09583,-1.63833,-0.819167,52
AHCFA,Clustered,37,12,7,11,4.09583,4.915,-1.63833,-0.819167,75
AHCFA,Clustered,37,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,243
AHCFA,Clustered,37,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,99
AHCFA,Clustered,37,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,89
AHCFA,Clustered,37,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,56
AHCFA,Clustered,37,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,86
AHCFA,Clustered,37,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,130
AHCFA,Clustered,37,12,8,6,0,0.819167,-2.4575,-1.63833,93
AHCFA,Clustered,37,12,8,7,0.819167,1.63833,-2.4575,-1.63833,95
AHCFA,Clustered,37,12,8,8,1.63833,2.4575,-2.4575,-1.63833,61
AHCFA,Clustered,37,12,8,9,2.4575,3.27667,-2.4575,-1.63833,109
AHCFA,Clustered,37,12,8,10,3.27667,4.09583,-2.4575,-1.63833,42
AHCFA,Clustered,37,12,8,11,4.09583,4.915,-2.4575,-1.63833,34
AHCFA,Clustered,37,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,259
AHCFA,Clustered,37,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,126
AHCFA,Clustered,37,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,82
AHCFA,Clustered,37,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,71
AHCFA,Clustered,37,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,76
AHCFA,Clustered,37,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,127
AHCFA,Clustered,37,12,9,6,0,0.819167,-3.27667,-2.4575,132
AHCFA,Clustered,37,12,9,7,0.819167,1.63833,-3.27667,-2.4575,86
AHCFA,Clustered,37,12,9,8,1.63833,2.4575,-3.27667,-2.4575,79
AHCFA,Clustered,37,12,9,9,2.4575,3.27667,-3.27667,-2.4575,51
AHCFA,Clustered,37,12,9,10,3.27667,4.09583,-3.27667,-2.4575,35
AHCFA,Clustered,37,12,9,11,4.09583,4.915,-3.27667,-2.4575,36
AHCFA,Clustered,37,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,229
AHCFA,Clustered,37,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,125
AHCFA,Clustered,37,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,113
AHCFA,Clustered,37,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,89
AHCFA,Clustered,37,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,108
AHCFA,Clustered,37,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,118
AHCFA,Clustered,37,12,10,6,0,0.819167,-4.09583,-3.27667,90
AHCFA,Clustered,37,12,10,7,0.819167,1.63833,-4.09583,-3.27667,64
AHCFA,Clustered,37,12,10,8,1.63833,2.4575,-4.09583,-3.27667,72
AHCFA,Clustered,37,12,10,9,2.4575,3.27667,-4.09583,-3.27667,65
AHCFA,Clustered,37,12,10,10,3.27667,4.09583,-4.09583,-3.27667,45
AHCFA,Clustered,37,12,10,11,4.09583,4.915,-4.09583,-3.27667,36
AHCFA,Clustered,37,12,11,0,-4.915,-4.09583,-4.915,-4.09583,205
AHCFA,Clustered,37,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,196
AHCFA,Clustered,37,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,193
AHCFA,Clustered,37,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,178
AHCFA,Clustered,37,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,210
AHCFA,Clustered,37,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,187
AHCFA,Clustered,37,12,11,6,0,0.819167,-4.915,-4.09583,173
AHCFA,Clustered,37,12,11,7,0.819167,1.63833,-4.915,-4.09583,155
AHCFA,Clustered,37,12,11,8,1.63833,2.4575,-4.915,-4.09583,100
AHCFA,Clustered,37,12,11,9,2.4575,3.27667,-4.915,-4.09583,111
AHCFA,Clustered,37,12,11,10,3.27667,4.09583,-4.915,-4.09583,98
AHCFA,Clustered,37,12,11,11,4.09583,4.915,-4.915,-4.09583,116
AHCFA,Clustered,38,12,0,0,-4.915,-4.09583,4.09583,4.915,253
AHCFA,Clustered,38,12,0,1,-4.09583,-3.27667,4.09583,4.915,237
AHCFA,Clustered,38,12,0,2,-3.27667,-2.4575,4.09583,4.915,235
AHCFA,Clustered,38,12,0,3,-2.4575,-1.63833,4.09583,4.915,203
AHCFA,Clustered,38,12,0,4,-1.63833,-0.819167,4.09583,4.915,136
AHCFA,Clustered,38,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,121
AHCFA,Clustered,38,12,0,6,0,0.819167,4.09583,4.915,114
AHCFA,Clustered,38,12,0,7,0.819167,1.63833,4.09583,4.915,108
AHCFA,Clustered,38,12,0,8,1.63833,2.4575,4.09583,4.915,97
AHCFA,Clustered,38,12,0,9,2.4575,3.27667,4.09583,4.915,83
AHCFA,Clustered,38,12,0,10,3.27667,4.09583,4.09583,4.915,65
AHCFA,Clustered,38,12,0,11,4.09583,4.915,4.09583,4.915,73
AHCFA,Clustered,38,12,1,0,-4.915,-4.09583,3.27667,4.09583,163
AHCFA,Clustered,38,12,1,1,-4.09583,-3.27667,3.27667,4.09583,97
AHCFA,Clustered,38,12,1,2,-3.27667,-2.4575,3.27667,4.09583,121
AHCFA,Clustered,38,12,1,3,-2.4575,-1.63833,3.27667,4.09583,92
AHCFA,Clustered,38,12,1,4,-1.63833,-0.819167,3.27667,4.09583,89
AHCFA,Clustered,38,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,104
AHCFA,Clustered,38,12,1,6,0,0.819167,3.27667,4.09583,68
AHCFA,Clustered,38,12,1,7,0.819167,1.63833,3.27667,4.09583,46
AHCFA,Clustered,38,12,1,8,1.63833,2.4575,3.27667,4.09583,57
AHCFA,Clustered,38,12,1,9,2.4575,3.27667,3.27667,4.09583,58
AHCFA,Clustered,38,12,1,10,3.27667,4.09583,3.27667,4.09583,71
AHCFA,Clustered,38,12,1,11,4.09583,4.915,3.27667,4.09583,106
AHCFA,Clustered,38,12,2,0,-4.915,-4.09583,2.4575,3.27667,152
AHCFA,Clustered,38,12,2,1,-4.09583,-3.27667,2.4575,3.27667,70
AHCFA,Clustered,38,12,2,2,-3.27667,-2.4575,2.4575,3.27667,100
AHCFA,Clustered,38,12,2,3,-2.4575,-1.63833,2.4575,3.27667,101
AHCFA,Clustered,38,12,2,4,-1.63833,-0.819167,2.4575,3.27667,100
AHCFA,Clustered,38,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,75
AHCFA,Clustered,38,12,2,6,0,0.819167,2.4575,3.27667,161
AHCFA,Clustered,38,12,2,7,0.819167,1.63833,2.4575,3.27667,36
AHCFA,Clustered,38,12,2,8,1.63833,2.4575,2.4575,3.27667,15
AHCFA,Clustered,38,12,2,9,2.4575,3.27667,2.4575,3.27667,27
AHCFA,Clustered,38,12,2,10,3.27667,4.09583,2.4575,3.27667,32
AHCFA,Clustered,38,12,2,11,4.09583,4.915,2.4575,3.27667,111
AHCFA,Clustered,38,12,3,0,-4.915,-4.09583,1.63833,2.4575,172
AHCFA,Clustered,38,12,3,1,-4.09583,-3.27667,1.63833,2.4575,64
AHCFA,Clustered,38,12,3,2,-3.27667,-2.4575,1.63833,2.4575,100
AHCFA,Clustered,38,12,3,3,-2.4575,-1.63833,1.63833,2.4575,128
AHCFA,Clustered,38,12,3,4,-1.63833,-0.819167,1.63833,2.4575,99
AHCFA,Clustered,38,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,108
AHCFA,Clustered,38,12,3,6,0,0.819167,1.63833,2.4575,213
AHCFA,Clustered,38,12,3,7,0.819167,1.63833,1.63833,2.4575,109
AHCFA,Clustered,38,12,3,8,1.63833,2.4575,1.63833,2.4575,56
AHCFA,Clustered,38,12,3,9,2.4575,3.27667,1.63833,2.4575,50
AHCFA,Clustered,38,12,3,10,3.27667,4.09583,1.63833,2.4575,44
AHCFA,Clustered,38,12,3,11,4.09583,4.915,1.63833,2.4575,151
AHCFA,Clustered,38,12,4,0,-4.915,-4.09583,0.819167,1.63833,142
AHCFA,Clustered,38,12,4,1,-4.09583,-3.27667,0.819167,1.63833,55
AHCFA,Clustered,38,12,4,2,-3.27667,-2.4575,0.819167,1.63833,82
AHCFA,Clustered,38,12,4,3,-2.4575,-1.63833,0.819167,1.63833,130
AHCFA,Clustered,38,12,4,4,-1.63833,-0.819167,0.819167,1.63833,161
AHCFA,Clustered,38,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,199
AHCFA,Clustered,38,12,4,6,0,0.819167,0.819167,1.63833,266
AHCFA,Clustered,38,12,4,7,0.819167,1.63833,0.819167,1.63833,203
AHCFA,Clustered,38,12,4,8,1.63833,2.4575,0.819167,1.63833,133
AHCFA,Clustered,38,12,4,9,2.4575,3.27667,0.819167,1.63833,137
AHCFA,Clustered,38,12,4,10,3.27667,4.09583,0.819167,1.63833,66
AHCFA,Clustered,38,12,4,11,4.09583,4.915,0.819167,1.63833,65
AHCFA,Clustered,38,12,5,0,-4.915,-4.09583,0,0.819167,128
AHCFA,Clustered,38,12,5,1,-4.09583,-3.27667,0,0.819167,70
AHCFA,Clustered,38,12,5,2,-3.27667,-2.4575,0,0.819167,70
AHCFA,Clustered,38,12,5,3,-2.4575,-1.63833,0,0.819167,113
AHCFA,Clustered,38,12,5,4,-1.63833,-0.819167,0,0.819167,210
AHCFA,Clustered,38,12,5,5,-0.819167,-1.11022e-16,0,0.819167,642
AHCFA,Clustered,38,12,5,6,0,0.819167,0,0.819167,626
AHCFA,Clustered,38,12,5,7,0.819167,1.63833,0,0.819167,264
AHCFA,Clustered,38,12,5,8,1.63833,2.4575,0,0.819167,144
AHCFA,Clustered,38,12,5,9,2.4575,3.27667,0,0.819167,53
AHCFA,Clustered,38,12,5,10,3.27667,4.09583,0,0.819167,39
AHCFA,Clustered,38,12,5,11,4.09583,4.915,0,0.819167,93
AHCFA,Clustered,38,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,107
AHCFA,Clustered,38,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,60
AHCFA,Clustered,38,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,92
AHCFA,Clustered,38,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,134
AHCFA,Clustered,38,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,264
AHCFA,Clustered,38,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,609
AHCFA,Clustered,38,12,6,6,0,0.819167,-0.819167,-1.11022e-16,477
AHCFA,Clustered,38,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,253
AHCFA,Clustered,38,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,212
AHCFA,Clustered,38,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,73
AHCFA,Clustered,38,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,13
AHCFA,Clustered,38,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,84
AHCFA,Clustered,38,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,108
AHCFA,Clustered,38,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,51
AHCFA,Clustered,38,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,145
AHCFA,Clustered,38,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,148
AHCFA,Clustered,38,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,159
AHCFA,Clustered,38,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,137
AHCFA,Clustered,38,12,7,6,0,0.819167,-1.63833,-0.819167,150
AHCFA,Clustered,38,12,7,7,0.819167,1.63833,-1.63833,-0.819167,124
AHCFA,Clustered,38,12,7,8,1.63833,2.4575,-1.63833,-0.819167,116
AHCFA,Clustered,38,12,7,9,2.4575,3.27667,-1.63833,-0.819167,54
AHCFA,Clustered,38,12,7,10,3.27667,4.09583,-1.63833,-0.819167,41
AHCFA,Clustered,38,12,7,11,4.09583,4.915,-1.63833,-0.819167,75
AHCFA,Clustered,38,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,146
AHCFA,Clustered,38,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,125
AHCFA,Clustered,38,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,134
AHCFA,Clustered,38,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,83
AHCFA,Clustered,38,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,71
AHCFA,Clustered,38,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,97
AHCFA,Clustered,38,12,8,6,0,0.819167,-2.4575,-1.63833,123
AHCFA,Clustered,38,12,8,7,0.819167,1.63833,-2.4575,-1.63833,108
AHCFA,Clustered,38,12,8,8,1.63833,2.4575,-2.4575,-1.63833,79
AHCFA,Clustered,38,12,8,9,2.4575,3.27667,-2.4575,-1.63833,48
AHCFA,Clustered,38,12,8,10,3.27667,4.09583,-2.4575,-1.63833,51
AHCFA,Clustered,38,12,8,11,4.09583,4.915,-2.4575,-1.63833,74
AHCFA,Clustered,38,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,131
AHCFA,Clustered,38,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,57
AHCFA,Clustered,38,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,91
AHCFA,Clustered,38,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,87
AHCFA,Clustered,38,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,81
AHCFA,Clustered,38,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,84
AHCFA,Clustered,38,12,9,6,0,0.819167,-3.27667,-2.4575,101
AHCFA,Clustered,38,12,9,7,0.819167,1.63833,-3.27667,-2.4575,99
AHCFA,Clustered,38,12,9,8,1.63833,2.4575,-3.27667,-2.4575,67
AHCFA,Clustered,38,12,9,9,2.4575,3.27667,-3.27667,-2.4575,66
AHCFA,Clustered,38,12,9,10,3.27667,4.09583,-3.27667,-2.4575,36
AHCFA,Clustered,38,12,9,11,4.09583,4.915,-3.27667,-2.4575,61
AHCFA,Clustered,38,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,162
AHCFA,Clustered,38,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,72
AHCFA,Clustered,38,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,63
AHCFA,Clustered,38,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,80
AHCFA,Clustered,38,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,77
AHCFA,Clustered,38,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,70
AHCFA,Clustered,38,12,10,6,0,0.819167,-4.09583,-3.27667,102
AHCFA,Clustered,38,12,10,7,0.819167,1.63833,-4.09583,-3.27667,110
AHCFA,Clustered,38,12,10,8,1.63833,2.4575,-4.09583,-3.27667,67
AHCFA,Clustered,38,12,10,9,2.4575,3.27667,-4.09583,-3.27667,89
AHCFA,Clustered,38,12,10,10,3.27667,4.09583,-4.09583,-3.27667,37
AHCFA,Clustered,38,12,10,11,4.09583,4.915,-4.09583,-3.27667,90
AHCFA,Clustered,38,12,11,0,-4.915,-4.09583,-4.915,-4.09583,87
AHCFA,Clustered,38,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,89
AHCFA,Clustered,38,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,95
AHCFA,Clustered,38,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,116
AHCFA,Clustered,38,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,90
AHCFA,Clustered,38,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,73
AHCFA,Clustered,38,12,11,6,0,0.819167,-4.915,-4.09583,108
AHCFA,Clustered,38,12,11,7,0.819167,1.63833,-4.915,-4.09583,111
AHCFA,Clustered,38,12,11,8,1.63833,2.4575,-4.915,-4.09583,123
AHCFA,Clustered,38,12,11,9,2.4575,3.27667,-4.915,-4.09583,103
AHCFA,Clustered,38,12,11,10,3.27667,4.09583,-4.915,-4.09583,143
AHCFA,Clustered,38,12,11,11,4.09583,4.915,-4.915,-4.09583,175
AHCFA,Clustered,39,12,0,0,-4.915,-4.09583,4.09583,4.915,144
AHCFA,Clustered,39,12,0,1,-4.09583,-3.27667,4.09583,4.915,130
AHCFA,Clustered,39,12,0,2,-3.27667,-2.4575,4.09583,4.915,166
AHCFA,Clustered,39,12,0,3,-2.4575,-1.63833,4.09583,4.915,61
AHCFA,Clustered,39,12,0,4,-1.63833,-0.819167,4.09583,4.915,65
AHCFA,Clustered,39,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,101
AHCFA,Clustered,39,12,0,6,0,0.819167,4.09583,4.915,38
AHCFA,Clustered,39,12,0,7,0.819167,1.63833,4.09583,4.915,26
AHCFA,Clustered,39,12,0,8,1.63833,2.4575,4.09583,4.915,30
AHCFA,Clustered,39,12,0,9,2.4575,3.27667,4.09583,4.915,20
AHCFA,Clustered,39,12,0,10,3.27667,4.09583,4.09583,4.915,21
AHCFA,Clustered,39,12,0,11,4.09583,4.915,4.09583,4.915,41
AHCFA,Clustered,39,12,1,0,-4.915,-4.09583,3.27667,4.09583,152
AHCFA,Clustered,39,12,1,1,-4.09583,-3.27667,3.27667,4.09583,33
AHCFA,Clustered,39,12,1,2,-3.27667,-2.4575,3.27667,4.09583,143
AHCFA,Clustered,39,12,1,3,-2.4575,-1.63833,3.27667,4.09583,78
AHCFA,Clustered,39,12,1,4,-1.63833,-0.819167,3.27667,4.09583,24
AHCFA,Clustered,39,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,119
AHCFA,Clustered,39,12,1,6,0,0.819167,3.27667,4.09583,0
AHCFA,Clustered,39,12,1,7,0.819167,1.63833,3.27667,4.09583,0
AHCFA,Clustered,39,12,1,8,1.63833,2.4575,3.27667,4.09583,12
AHCFA,Clustered,39,12,1,9,2.4575,3.27667,3.27667,4.09583,22
AHCFA,Clustered,39,12,1,10,3.27667,4.09583,3.27667,4.09583,34
AHCFA,Clustered,39,12,1,11,4.09583,4.915,3.27667,4.09583,71
AHCFA,Clustered,39,12,2,0,-4.915,-4.09583,2.4575,3.27667,146
AHCFA,Clustered,39,12,2,1,-4.09583,-3.27667,2.4575,3.27667,85
